,university,career,inscription_date,last_name,first_name,gender,fecha_nacimiento,age,postal_code,location,email,_dob,_doi,_hoy,_age_hoy,_age_ins,_diff_hoy_ins,_age_ins_1,_age_ins_2
97,univ. nacional del comahue,licenciatura en kinesiología y fisiatría,2020-09-07,bradley,mark,male,1942-04-27,78,2113,peyrano,twebb@gmail.com,1942-04-27,2020-09-07,2022-11-14 01:19:50.794925,80.5521138668565,78.36711226103205,2.1850016058244535,78.36711226103205,78.36711226103205
98,univ. nacional del comahue,agronomía,2021-01-27,harris,troy,male,1907-02-03,113,3011,campo magnin,beverlycox@gmail.com,1907-02-03,2021-01-27,2022-11-14 01:19:50.794925,115.78076332577763,113.98454451494555,1.7962188108320731,113.98454451494555,113.98454451494555
99,univ. nacional del comahue,arquitectura,2020-10-25,lowe,sarah,female,1949-11-12,70,1886,ranelagh,jamesthompson@gmail.com,1949-11-12,2020-10-25,2022-11-14 01:19:50.794925,73.00644215559618,70.95286008610718,2.0535820694889964,70.95286008610718,70.95286008610718
100,univ. nacional del comahue,licenciatura en kinesiología y fisiatría,2020-09-24,boyer,joseph,male,1906-03-07,114,2216,campo raffo,gary33@hotmail.com,1906-03-07,2020-09-24,2022-11-14 01:19:50.794925,116.6924863591048,114.55402917239915,2.1384571867056508,114.55402917239915,114.55402917239915
101,univ. nacional del comahue,licenciatura en ciencias geológicas,2020-11-30,whitaker,michael,male,1957-03-20,63,8200,colonia lia y allende,patrick36@yahoo.com,1957-03-20,2020-11-30,2022-11-14 01:19:50.794925,65.65516184183203,63.70014442459462,1.955017417237407,63.70014442459462,63.70014442459462
102,univ. nacional del comahue,técnico para bioterios,2020-09-09,soto,brittany,female,1983-07-17,37,5511,general gutierrez,dustin57@yahoo.com,1983-07-17,2020-09-09,2022-11-14 01:19:50.794925,39.33018596963753,37.15066017782706,2.1795257918104696,37.15066017782706,37.15066017782706
103,univ. nacional del comahue,licenciatura en ciencia y tecnología de alimentos,2020-09-10,neal,rodney,male,1955-10-11,64,1646,san fernando,schmittanthony@hotmail.com,1955-10-11,2020-09-10,2022-11-14 01:19:50.794925,67.09530092750799,64.9185130427045,2.1767878848034883,64.9185130427045,64.9185130427045
104,univ. nacional del comahue,contador público,2020-10-27,harrell,donald,male,1978-12-26,41,8353,aguada chacay co,moorecarlos@yahoo.com,1978-12-26,2020-10-27,2022-11-14 01:19:50.794925,43.88606322926641,41.837956973791385,2.0481062554750267,41.837956973791385,41.837956973791385
105,univ. nacional del comahue,diseño de imagen y sonido,2020-09-30,griffin,jessica,female,2005-04-06,15,3714,9 de julio,martinezbonnie@gmail.com,2005-04-06,2020-09-30,2022-11-14 01:19:50.794925,17.60763177619071,15.485602031527,2.1220297446637115,15.485602031527,15.485602031527
106,univ. nacional del comahue,licenciatura en sociología,2021-01-09,flores,amy,female,1950-10-10,70,8200,colonia lia y allende,pcabrera@hotmail.com,1950-10-10,2021-01-09,2022-11-14 01:19:50.794925,72.09745702927599,70.25195589231812,1.8455011369578642,70.25195589231812,70.25195589231812
107,univ. nacional del comahue,licenciatura en psicología,2020-11-27,thomas,daniel,male,1963-05-14,57,1727,b los aromos san patricio,sjohnson@gmail.com,1963-05-14,2020-11-27,2022-11-14 01:19:50.794925,59.505822704135845,57.542591565877466,1.9632311382583794,57.542591565877466,57.542591565877466
108,univ. nacional del comahue,licenciatura en psicología,2020-10-14,scott,paula,female,1965-11-28,54,2173,campo pesoa,nicholas30@gmail.com,1965-11-28,2020-10-14,2022-11-14 01:19:50.794925,56.96230709464352,54.878608048077645,2.083699046565876,54.878608048077645,54.878608048077645
109,univ. nacional del comahue,licenciatura en ciencias geológicas,2020-09-02,mccarthy,joseph,male,1986-03-25,34,2931,isla los laureles,laurenchurch@hotmail.com,1986-03-25,2020-09-02,2022-11-14 01:19:50.794925,36.64156128877482,34.44287014791543,2.1986911408593883,34.44287014791543,34.44287014791543
110,univ. nacional del comahue,licenciatura en ciencias biológicas,2021-01-06,norton,brian,male,1929-09-30,91,6321,caichue,kristen61@yahoo.com,1929-09-30,2021-01-06,2022-11-14 01:19:50.794925,93.12458284294773,91.27086798496889,1.8537148579788436,91.27086798496889,91.27086798496889
111,univ. nacional del comahue,medicina,2020-10-10,welch,kristina,female,2013-06-12,57,7011,aneque grande,brownlawrence@hotmail.com,2013-06-12,2020-10-10,2022-11-14 01:19:50.794925,9.424027732302061,7.329377057708235,2.0946506745938267,,57.21491448898482
112,univ. nacional del comahue,agronomía,2020-09-24,wells,breanna,female,2020-09-20,57,5710,la punta,kevin45@yahoo.com,2020-09-20,2020-09-24,2022-11-14 01:19:50.794925,2.149408814733597,0.010951628027954031,2.1384571867056428,,57.21491448898482
113,univ. nacional del comahue,actuario,2020-10-23,scott,debra,female,1958-04-29,62,6389,alegria,hsampson@gmail.com,1958-04-29,2020-10-23,2022-11-14 01:19:50.794925,64.54630950400168,62.48725162049871,2.059057883502973,62.48725162049871,62.48725162049871
114,univ. nacional del comahue,licenciatura en artes,2020-11-19,mason,harold,male,1949-06-10,71,1925,destileria fiscal,deanthomas@yahoo.com,1949-06-10,2020-11-19,2022-11-14 01:19:50.794925,73.43081774167939,71.4456833473651,1.9851343943142865,71.4456833473651,71.4456833473651
115,univ. nacional del comahue,licenciatura en producción de bioimagenes,2020-10-30,ruiz,gina,female,1938-08-24,82,5591,alpatacal,andersondanielle@gmail.com,1938-08-24,2020-10-30,2022-11-14 01:19:50.794925,84.22638507023508,82.18649253578103,2.0398925344540544,82.18649253578103,82.18649253578103
116,univ. nacional del comahue,licenciatura en sociología,2020-09-28,nolan,laura,female,2000-12-05,19,4650,abra de peñas,cookbarry@gmail.com,2000-12-05,2020-09-28,2022-11-14 01:19:50.794925,21.94173856825352,19.81423300957583,2.12750555867769,19.81423300957583,19.81423300957583
117,univ. nacional del comahue,licenciatura en terapia ocupacional,2020-12-25,fisher,carolyn,female,1958-07-17,62,7221,francisco berra,tammyaustin@yahoo.com,1958-07-17,2020-12-25,2022-11-14 01:19:50.794925,64.3300148504496,62.443445108386896,1.8865697420627043,62.443445108386896,62.443445108386896
118,univ. nacional del comahue,diseño de imagen y sonido,2021-01-12,schmitt,jessica,female,1932-10-13,88,5595,cupiles,mstanley@gmail.com,1932-10-13,2021-01-12,2022-11-14 01:19:50.794925,90.08824397219747,88.25095655626056,1.8372874159369132,88.25095655626056,88.25095655626056
119,univ. nacional del comahue,licenciatura en administración,2020-11-16,parker,james,male,1949-07-29,71,1702,ciudadela,jessica21@hotmail.com,1949-07-29,2020-11-16,2022-11-14 01:19:50.794925,73.29666029833696,71.30331218300171,1.9933481153352517,71.30331218300171,71.30331218300171
120,univ. nacional del comahue,licenciatura en sociología,2020-10-06,morales,tyler,male,1983-08-08,37,6667,agustin mosconi,michaelhogan@gmail.com,1983-08-08,2020-10-06,2022-11-14 01:19:50.794925,39.26995201548378,37.164349712862006,2.105602302621776,37.164349712862006,37.164349712862006
121,univ. nacional del comahue,licenciatura en ciencias antropológicas,2020-10-24,williams,sarah,female,2012-01-22,57,2728,melincue,williamreed@gmail.com,2012-01-22,2020-10-24,2022-11-14 01:19:50.794925,10.812146584845234,8.755826608349247,2.0563199764959865,,57.21491448898482
122,univ. nacional del comahue,medicina,2020-09-12,kelly,joel,male,1987-11-14,32,9030,rio mayo,christopher34@gmail.com,1987-11-14,2020-09-12,2022-11-14 01:19:50.794925,35.001554991588705,32.83024292079919,2.1713120707895115,32.83024292079919,32.83024292079919
123,univ. nacional del comahue,ingeniería mecánica,2020-11-24,vaughn,amanda,female,1914-08-18,106,7261,saladillo norte,christophercoleman@gmail.com,1914-08-18,2020-11-24,2022-11-14 01:19:50.794925,108.24330533553827,106.27186047625892,1.9714448592793445,106.27186047625892,106.27186047625892
124,univ. nacional del comahue,licenciatura en ciencias biológicas,2020-09-27,figueroa,linda,female,1981-10-13,38,4142,alto de leiva,vtorres@yahoo.com,1981-10-13,2020-09-27,2022-11-14 01:19:50.794925,41.08792226812415,38.957678802439474,2.1302434656846785,38.957678802439474,38.957678802439474
125,univ. nacional del comahue,licenciatura en ciencias antropológicas,2020-10-24,rodgers,cynthia,female,1974-10-14,46,3386,caraguatay,johnsonjason@yahoo.com,1974-10-14,2020-10-24,2022-11-14 01:19:50.794925,48.08601257798678,46.029692601490794,2.0563199764959847,46.029692601490794,46.029692601490794
126,univ. nacional del comahue,diseño de imagen y sonido,2021-01-15,parker,rachel,female,1914-06-16,106,8160,fortin chaco,michael14@hotmail.com,1914-06-16,2021-01-15,2022-11-14 01:19:50.794925,108.41579347697855,106.5867197820626,1.829073694915948,106.5867197820626,106.5867197820626
127,univ. nacional del comahue,ingeniería en informática,2020-11-04,baldwin,joan,female,1958-01-25,62,6725,carmen de areco,freyes@yahoo.com,1958-01-25,2020-11-04,2022-11-14 01:19:50.794925,64.8036727626586,62.777469763239495,2.0262029994191124,62.777469763239495,62.777469763239495
128,univ. nacional del comahue,bioquímica,2020-09-27,jones,jessica,female,1986-09-10,34,8151,el zorro,obrennan@yahoo.com,1986-09-10,2020-09-27,2022-11-14 01:19:50.794925,36.17885500459376,34.04861153890908,2.1302434656846785,34.04861153890908,34.04861153890908
129,univ. nacional del comahue,licenciatura en producción de bioimagenes,2021-01-26,mcknight,stephanie,female,2014-12-30,57,7505,balneario claromeco,xflores@gmail.com,2014-12-30,2021-01-26,2022-11-14 01:19:50.794925,7.874372366346566,6.075415648507499,1.7989567178390669,,57.21491448898482
130,univ. nacional del comahue,técnico para bioterios,2020-12-13,kennedy,denise,female,2007-04-24,57,6632,benitez,ebishop@yahoo.com,2007-04-24,2020-12-13,2022-11-14 01:19:50.794925,15.559677334963308,13.640252708816744,1.9194246261465633,,57.21491448898482
131,univ. nacional del comahue,licenciatura en ciencias geológicas,2020-12-04,moore,alice,female,1915-10-24,105,3177,altamirano norte,eshields@hotmail.com,1915-10-24,2020-12-04,2022-11-14 01:19:50.794925,107.06052950851924,105.11646371930978,1.9440657892094606,105.11646371930978,105.11646371930978
132,univ. nacional del comahue,licenciatura en administración,2020-11-14,johnson,rebecca,female,2002-02-23,18,6723,cucullu,david74@hotmail.com,2002-02-23,2020-11-14,2022-11-14 01:19:50.794925,20.723369950143635,18.724546020794403,1.998823929349232,18.724546020794403,18.724546020794403
133,univ. nacional del comahue,licenciatura en planificación y diseño del paisaje,2020-11-16,cobb,daniel,male,1997-06-08,23,6434,palantelen,salvarado@gmail.com,1997-06-08,2020-11-16,2022-11-14 01:19:50.794925,25.435307909170856,23.441959793835604,1.9933481153352517,23.441959793835604,23.441959793835604
134,univ. nacional del comahue,licenciatura en ciencia política,2021-01-09,pearson,suzanne,female,1962-07-05,58,6330,arturo almaraz,keith43@yahoo.com,1962-07-05,2021-01-09,2022-11-14 01:19:50.794925,60.36278759732325,58.517286460365376,1.8455011369578713,58.517286460365376,58.517286460365376
135,univ. nacional del comahue,farmacia,2020-10-21,perez,mary,female,1929-04-13,91,2745,gahan,mzimmerman@gmail.com,1929-04-13,2020-10-21,2022-11-14 01:19:50.794925,93.59002703413577,91.52549333661882,2.06453369751695,91.52549333661882,91.52549333661882
136,univ. nacional del comahue,bioquímica,2021-01-26,martin,jamie,female,1922-12-25,98,2216,campo raffo,anne53@hotmail.com,1922-12-25,2021-01-26,2022-11-14 01:19:50.794925,99.88995105721634,98.09099433937726,1.7989567178390757,98.09099433937726,98.09099433937726
137,univ. nacional del comahue,diseño de imagen y sonido,2020-10-08,garcia,julie,female,1963-12-07,56,5577,el alto,daniel38@hotmail.com,1963-12-07,2020-10-08,2022-11-14 01:19:50.794925,58.939075953689226,56.83894946508142,2.100126488607806,56.83894946508142,56.83894946508142
138,univ. nacional del comahue,diseño industrial,2021-01-25,edwards,kristine,female,2012-02-16,57,4231,albigasta,mduran@yahoo.com,2012-02-16,2021-01-25,2022-11-14 01:19:50.794925,10.743698909670522,8.942004284824465,1.801694624846057,,57.21491448898482
139,univ. nacional del comahue,licenciatura en ciencias antropológicas,2020-09-25,zimmerman,alicia,female,1972-03-31,48,6453,carlos salas,jasonparks@hotmail.com,1972-03-31,2020-09-25,2022-11-14 01:19:50.794925,50.624052373465126,48.48833309376647,2.1357192796986553,48.48833309376647,48.48833309376647
140,univ. nacional del comahue,medicina,2020-10-20,roiguez,colleen,female,2007-11-15,57,6070,balsa,wadecheryl@gmail.com,2007-11-15,2020-10-20,2022-11-14 01:19:50.794925,14.998406398530662,12.931134794006722,2.06727160452394,,57.21491448898482
141,univ. nacional del comahue,licenciatura en kinesiología y fisiatría,2021-01-20,alvarez,mary,female,1920-10-31,100,9035,arroyo chalia,iwright@yahoo.com,1920-10-31,2021-01-20,2022-11-14 01:19:50.794925,102.03920805770231,100.2238238978213,1.815384159881006,100.2238238978213,100.2238238978213
142,univ. nacional del comahue,licenciatura en ciencia y tecnología de alimentos,2020-11-08,matthews,nicholas,male,2018-10-14,57,2000,villa angelica,michaelarellano@yahoo.com,2018-10-14,2020-11-08,2022-11-14 01:19:50.794925,4.0851090686744715,2.069857697283312,2.0152513713911597,,57.21491448898482
143,univ. nacional del comahue,licenciatura en kinesiología y fisiatría,2021-01-23,arnold,mark,male,2020-03-22,57,5773,cañada,campbellsamantha@hotmail.com,2020-03-22,2021-01-23,2022-11-14 01:19:50.794925,2.647707890005505,0.8405374511454718,1.807170438860033,,57.21491448898482
144,univ. nacional del comahue,ciencias veterinarias,2020-10-20,norman,christopher,male,1959-09-20,61,3326,colonia leiva,millertimothy@yahoo.com,1959-09-20,2020-10-20,2022-11-14 01:19:50.794925,63.152714837444535,61.085443232920596,2.0672716045239383,61.085443232920596,61.085443232920596
145,univ. nacional del comahue,licenciatura en artes,2020-09-01,dyer,timothy,male,1913-04-03,107,5429,el abanico,mariajackson@hotmail.com,1913-04-03,2020-09-01,2022-11-14 01:19:50.794925,109.6177346530465,107.41630560518011,2.201429047866384,107.41630560518011,107.41630560518011
146,univ. nacional del comahue,licenciatura en psicología,2021-01-05,alvarez,elizabeth,female,2014-11-29,57,8521,arroyo de la ventana,irobles@hotmail.com,2014-11-29,2021-01-05,2022-11-14 01:19:50.794925,7.959247483563209,6.102794718577384,1.8564527649858258,,57.21491448898482
147,univ. nacional del comahue,licenciatura en terapia ocupacional,2020-12-24,patterson,rodney,male,1955-02-09,65,7517,juan e barra,courtneycisneros@gmail.com,1955-02-09,2020-12-24,2022-11-14 01:19:50.794925,67.76335023721319,65.8740425881435,1.8893076490696927,65.8740425881435,65.8740425881435
148,univ. nacional del comahue,ciencias veterinarias,2020-11-12,roberts,michelle,female,1938-06-05,82,9207,arroyo guilaia,martinjames@yahoo.com,1938-06-05,2020-11-12,2022-11-14 01:19:50.794925,84.44541763079415,82.44111788743095,2.0042997433632053,82.44111788743095,82.44111788743095
149,univ. nacional del comahue,licenciatura en ciencia y tecnología de alimentos,2020-11-19,holloway,cynthia,female,1949-06-19,71,5343,lavalle,blaircaleb@hotmail.com,1949-06-19,2020-11-19,2022-11-14 01:19:50.794925,73.4061765786165,71.42104218430221,1.9851343943142865,71.42104218430221,71.42104218430221
150,univ. nacional del comahue,ingeniería en informática,2020-12-12,harper,denise,female,1941-07-06,79,1871,dock sud,ralph20@gmail.com,1941-07-06,2020-12-12,2022-11-14 01:19:50.794925,81.3597964339181,79.43763390076457,1.9221625331535392,79.43763390076457,79.43763390076457
151,univ. nacional del comahue,bioquímica,2020-12-12,bautista,alexander,male,1988-07-04,32,7600,barrio emir ramon juarez,mcclaindanny@gmail.com,1988-07-04,2020-12-12,2022-11-14 01:19:50.794925,34.36362265896038,32.44146012580683,1.9221625331535535,32.44146012580683,32.44146012580683
152,univ. nacional del comahue,licenciatura en artes,2020-12-14,lowe,angela,female,1912-01-29,108,9105,angostura,rhunt@hotmail.com,1912-01-29,2020-12-14,2022-11-14 01:19:50.794925,110.79503466605156,108.87834794691199,1.9166867191395767,108.87834794691199,108.87834794691199
153,univ. nacional del comahue,licenciatura en ciencia y tecnología de alimentos,2020-10-18,mata,joseph,male,1967-03-06,53,6305,atreuco,zbartlett@hotmail.com,1967-03-06,2020-10-18,2022-11-14 01:19:50.794925,55.694656150407845,53.62190873186992,2.072747418537922,53.62190873186992,53.62190873186992
154,univ. nacional del comahue,licenciatura en producción de bioimagenes,2021-01-29,johnson,debra,female,1935-10-22,85,6078,bayauca,langjeremy@yahoo.com,1935-10-22,2021-01-29,2022-11-14 01:19:50.794925,87.06559463648216,85.27485163966406,1.7907429968180963,85.27485163966406,85.27485163966406
155,univ. nacional del comahue,diseño industrial,2020-11-15,stewart,beth,female,1921-02-12,99,2529,piamonte,fgregory@hotmail.com,1921-02-12,2020-11-15,2022-11-14 01:19:50.794925,101.7544657289755,99.75837970663326,1.99608602234224,99.75837970663326,99.75837970663326
156,univ. nacional del comahue,licenciatura en ciencias biológicas,2021-01-30,wheeler,lawrence,male,1991-09-29,29,5272,comandante leal,paulthomas@hotmail.com,1991-09-29,2021-01-30,2022-11-14 01:19:50.794925,31.127416576699964,29.33941148688885,1.788005089811115,29.33941148688885,29.33941148688885
157,univ. nacional del comahue,licenciatura en psicología,2020-11-12,oler,michael,male,1906-07-11,114,3592,colonia hardy,bbush@yahoo.com,1906-07-11,2020-11-12,2022-11-14 01:19:50.794925,116.34751007622425,114.34321033286105,2.0042997433632053,114.34321033286105,114.34321033286105
158,univ. nacional del comahue,licenciatura en relaciones del trabajo,2021-01-29,logan,stephanie,female,1981-04-23,39,7605,barrio chapadmalal,yfisher@hotmail.com,1981-04-23,2021-01-29,2022-11-14 01:19:50.794925,41.561580180333166,39.77083718351506,1.7907429968181034,39.77083718351506,39.77083718351506
